source,target,score
CLSTN2,STAMBPL1,0.12681751
GRM5,SUCLG1,0.12681314
CNTNAP5,DPF2,0.12680985
HCN1,ZFAND3,0.12676191
ASIC2,GOT1,0.12673534
FRMPD4,SUCLG1,0.12673156
CNTN4,AIG1,0.12669675
ADGRL3,MBNL2,0.12664892
CTNND2,CCDC25,0.12664519
OLFM3,GOT1,0.12664281
PID1,ABCB8,0.12660278
HCN1,GPLD1,0.12655792
LRFN5,ASXL2,0.12654983
FRMPD4,ATP2C1,0.12654026
CELF2,RABL3,0.12652047
PDE4D,KYAT3,0.1265174
DNM3,ASB13,0.1265155
TMEM178B,ASB13,0.12650508
KAT6B,ABCB8,0.12649566
KIF3A,ESYT2,0.12648894
KLF12,APP,0.12646984
SLC2A13,RABL3,0.1264464
CACNA2D1,SDCCAG8,0.12644552
KCNIP4,KYAT3,0.12643753
SPATS2,CIZ1,0.1264136
KSR2,DPF2,0.12640692
CRACD,USP33,0.12637104
MYT1L,ESYT2,0.12633938
LRP1B,SEMA3E,0.12633161
LRFN5,ITPR2,0.12627617
SYNE1,RABL3,0.12619238
AVL9,RABL3,0.12617011
RAP1GDS1,ZNF519,0.12615342
ARIH1,PCED1B,0.12613854
MTUS2,SCRN1,0.12607424
ZBTB16,PRMT7,0.12603375
TBC1D5,AIG1,0.12602276
TMCC1,CIZ1,0.12600818
KCNIP4,TMX4,0.1260066
DIP2B,RB1CC1,0.12600645
LINGO2,PISD,0.12599061
CTNND2,CCDC6,0.12596962
MACROD2,RPAP2,0.12595074
PCCA,NADK2,0.12593068
TENM1,ESYT2,0.12590775
GRIA1,ATXN10,0.12589361
PEX5L,QSOX1,0.12589274
PHTF1,C2CD5,0.12587321
ERC2,PCED1B,0.1258342
CDC73,RGS12,0.12572984
CELF4,RCOR3,0.12572561
ZNF804A,ABHD6,0.12571749
TRPM7,STAMBPL1,0.12570527
KALRN,PISD,0.12569207
LRRC4C,ZNF519,0.12566769
MAP2,CCDC6,0.12564762
TMCC1,ATG16L2,0.12564218
TNIK,STAMBPL1,0.12557532
NAV2,PGM1,0.1255389
DSCAML1,C2CD5,0.12553512
ALCAM,RABL3,0.12551986
CSMD3,TBC1D1,0.12543039
PCDH7,PISD,0.12538691
HCN1,DPF2,0.12538533
CHRM3,ATPAF2,0.12531653
KHDRBS2,CDK19,0.12529932
R3HDM1,JOSD1,0.12529445
PHACTR4,ABCB8,0.12525758
TTC3,GPLD1,0.12524848
NRXN3,KYAT3,0.12523217
SMG1,RABL3,0.1251797
CNTN4,ASB13,0.12515867
VPS41,OSGEP,0.12514168
RYR2,ANKRD16,0.12509991
PPFIA2,PIR,0.12507696
RGS6,PRMT7,0.12506115
L3MBTL4,EIPR1,0.12503408
MTUS2,PISD,0.12502174
LRRTM4,KYAT3,0.12500481
GALNTL6,ASB13,0.12500124
STXBP5,DPF2,0.124949865
GPM6A,MMP16,0.12492969
ADGRB3,CIZ1,0.12492607
MACROD2,PUM2,0.124916166
ROBO1,GPLD1,0.12488093
RBFOX1,PRMT7,0.12485335
DTNA,SUCLG1,0.1248464
FGF14,PCED1B,0.12483662
LRFN5,ESYT2,0.12482835
PTPRO,ZNF248,0.12480917
RAB3C,ATP2C1,0.12479901
ROBO2,TBC1D22A,0.12477822
ARHGAP32,DPF2,0.12476465
CSRNP3,NIPAL2,0.12475067
ADGRL3,COG5,0.124726854
KALRN,ZFAND3,0.12470218
KCNQ5,ZFAND3,0.12469717
PRICKLE2,LRRC28,0.1246557
RIMS2,TMX4,0.12464899
MAP1B,NR3C1,0.12457188
KHDRBS2,KPNA1,0.124565125
NBEA,STAT5B,0.12455464
CACNA1C,RABL3,0.12455219
KMT2C,GPLD1,0.124509096
GABBR2,INPP5B,0.12448966
NRG2,ESYT2,0.124477535
SMYD3,RABL3,0.12446126
SLC35F3,ZNF248,0.12442317
DLG2,RB1CC1,0.1243994
DNM1L,GPLD1,0.12436718
EHMT1,ANKRD49,0.124365866
PPP2R2C,EIPR1,0.12434644
CDC42BPA,DPF2,0.124340266
GABRG2,CIZ1,0.12432652
ASIC2,ABHD6,0.12431262
CHST15,STAMBPL1,0.124307655
ZC3H8,LRRC28,0.12430006
FGF13,PGM1,0.124298304
PHF20,ANKRD16,0.12428799
ANKRD36,STAMBPL1,0.124284856
KALRN,CDK19,0.12425787
GRIN2B,INPP5B,0.124236226
PCDH7,DPF2,0.12422233
DOCK3,CCDC6,0.12421429
R3HDM2,CIZ1,0.12417286
CELF4,ATP2C1,0.124160714
GALNT18,SBNO2,0.12414702
OXR1,STAMBPL1,0.124136664
CADM2,STAMBPL1,0.12408572
SRRM4,PUS7L,0.12407928
MDN1,DPF2,0.12402901
VPS53,RABL3,0.12402403
SUMF1,CCDC6,0.12400446
KCNJ3,PRMT7,0.123988576
ENSG00000175806,PRMT7,0.1239884
PCDH15,TRAF3,0.12396643
GABRG3,ANKRD44,0.12390572
KCNIP4,CDK19,0.12387762
R3HDM1,CDK19,0.12387743
FRMPD4,ZNF146,0.12386719
CADPS,USP34,0.123836376
ZEB1,RABL3,0.12382105
PRB2,ABHD2,0.12381353
SOS1,PUS7L,0.12380556
KIRREL3,ATP2C1,0.12379671
RASAL2,CCDC6,0.123761
NELL2,OSGEP,0.12373838
PPFIA2,INPP5B,0.123714305
LCMT1,DPF2,0.12367028
NRCAM,PISD,0.123657845
FER,ASB13,0.12365665
GPHN,PUS7L,0.12363633
PHACTR1,ASXL2,0.12358894
SCN8A,ANKRD16,0.123588435
DLGAP1,KYAT3,0.12356985
NTRK3,ANKRD16,0.1235505
ROBO1,ASB13,0.12352025
MBD5,ST8SIA4,0.12350602
CADM2,HOMER1,0.12350521
SLC24A3,ASB13,0.1235028
ARHGAP26,DPF2,0.123445444
KIRREL3,ST8SIA4,0.12342355
PHACTR1,PCED1B,0.123416744
KHDRBS2,KYAT3,0.123395145
ZNF804A,ESYT2,0.12334066
CHRM3,DPF2,0.12332508
ADGRB3,ESYT2,0.123252355
SMYD3,ZNF519,0.123210795
CACNA1A,PGM1,0.12319886
ANK2,PCED1B,0.123197876
GABRB1,ATPAF2,0.123193406
SPIDR,ESYT2,0.12318728
TCF12,RB1CC1,0.12318141
BRAF,RABL3,0.12318015
KHDRBS2,CLTC,0.12316205
PHACTR1,CCDC25,0.12315897
KIRREL3,ITPR2,0.1231589
EPHA6,CIZ1,0.12314395
CYRIB,ZFAND3,0.123094745
KHDRBS3,GOT1,0.12309077
PDE4DIP,PUM2,0.12308916
LARP1,RABL3,0.12306931
KCNQ5,SEMA3E,0.12306223
NBEA,TMX4,0.1230067
ADGRB3,CDK19,0.12297451
LARGE1,JOSD1,0.122915864
CADPS,JOSD1,0.12289369
SEMA6D,USP33,0.12289155
PHF20,SNRPB2,0.122881114
ANK2,SLC7A6,0.12286822
KCTD16,RABL3,0.12284031
KCNIP4,ESYT2,0.12280072
SPATS2,ANKRD16,0.122798145
RFX3,ZFAND3,0.122784294
PPM1L,OSGEP,0.12275991
NFIB,ABCB8,0.12275842
SNTG1,ESYT2,0.12272456
GRIN2B,PCED1B,0.12269033
PDZD2,ENTPD3,0.12268648
RSBN1,ARMC10,0.12262241
NETO1,CIZ1,0.122605234
CNOT4,JOSD1,0.12260085
KIRREL3,ZNF519,0.12259216
CSMD1,CCDC6,0.12259061
RAB11A,DPF2,0.12257745
RBM26,RABL3,0.12256717
GABBR2,ANKRD16,0.12253758
POU6F2,ANKRD16,0.12252328
RIMS1,ANKRD16,0.1225183
TENM2,PRMT7,0.122517206
LRRC28,DPF2,0.12251372
R3HDM1,PCGF5,0.12250186
SV2B,DPF2,0.122460455
ARID1B,RABL3,0.122446775
FRMPD4,ATPAF2,0.12243107
ATP8A2,ATXN10,0.12242919
TANC2,PISD,0.122394055
RPRD1A,ABHD6,0.122370295
LSM12,CCDC6,0.1223664
MAPK10,STAMBPL1,0.12236496
FGF12,ANKRD16,0.122332335
PSMC2,COA7,0.12231546
SCN2A,MBNL2,0.12229106
NTRK3,PISD,0.122276194
TANC2,PUM2,0.12227336
GOLM2,RGS12,0.12226216
ATP2B1,DPF2,0.12226082
KSR2,PISD,0.12223941
ST18,CRTAP,0.122235455
ASIC2,RABL3,0.12219375
SYN3,PRMT7,0.12216719
CHRM3,GPLD1,0.122143716
FSTL5,ATP2C1,0.122122444
FSTL5,TBC1D22A,0.12211672
LRRC7,PUM2,0.12211112
KDM4C,RABL3,0.12209565
PCDH7,COG5,0.1220834
CHRM3,PUM2,0.12208239
NOVA1,COG5,0.122072585
GABBR2,LRRC28,0.12198108
PPFIA2,EIPR1,0.12193916
CCDC57,PRMT7,0.12189866
CCDC66,RGS12,0.12189165
GPR158,STAMBPL1,0.12187562
SYNGR1,OSGEP,0.12185407
CADPS,MICAL3,0.1217939
DOCK3,PCED1B,0.12177909
BRINP1,GPLD1,0.12177846
FRMD4A,GPLD1,0.121762924
ANK2,ACTR1A,0.1217589
PAK1,DPF2,0.12174959
PPP3CA,KYAT3,0.12173311
GRIN2B,ANKRD44,0.12173303
NPAS3,GPLD1,0.12173063
TRIO,ASXL2,0.12172892
WDPCP,CIZ1,0.12172133
SYT14,STAMBPL1,0.12169302
CADM2,PCED1B,0.12168935
OXR1,RABL3,0.121676095
FSTL5,ASB13,0.121671714
TMEM178B,PISD,0.121637724
CCDC57,GOT1,0.121631384
NBEA,KPNA1,0.12162053
CSMD2,COG5,0.1216202
RGS6,CCDC6,0.12161546
GRID2,AAK1,0.12160795
CA10,GALNT2,0.12158305
ZNF362,GTF2H2C,0.12156895
RBM26,DPF2,0.12156125
NRCAM,PGM1,0.12155666
GABRB3,ANKRD16,0.12154418
UBE2E3,ESYT2,0.12151977
ATRNL1,PISD,0.12149551
ORC4,INPP5B,0.12148268
YME1L1,RABL3,0.121465586
OXR1,ATPAF2,0.12145268
MSH3,GPLD1,0.12145132
DPP10,KYAT3,0.12143013
PKN2,SGK1,0.12141529
CSMD3,ANKRD16,0.12140596
CCSER1,RPAP2,0.12140588
FBXL17,ABCB8,0.121376134
GRIN2B,ZNF519,0.12134717
JMJD1C,PCED1B,0.12134349
TTC19,DPF2,0.12129313
LARGE1,PUM2,0.12128096
ADGRL3,PCED1B,0.12122169
CNTN6,RGS12,0.12121111
FYN,ACTR1A,0.12120286
PPM1L,PRMT7,0.1211961
NRCAM,CIZ1,0.121195994
PAK3,PGM1,0.12116281
GPRIN3,ESYT2,0.12111496
EPB41L3,DPF2,0.12110447
CELF2,ASXL2,0.12108803
LHFPL3,TRAF3,0.121080905
MICU1,TBC1D22A,0.121057004
PTPRT,ABCB8,0.121049725
RICTOR,RABL3,0.1210367
ADARB2,COG5,0.12102446
CHIC1,ESYT2,0.12102169
GRIN2B,ZNF638,0.12100568
NALF1,KYAT3,0.120964296
KCNIP4,PCGF5,0.12095652
LMO4,TMX4,0.1209172
MGAT4C,SUCLG1,0.12090865
NAV3,ANKRD16,0.12089601
DENND1A,STAMBPL1,0.12089553
RPS6KA3,ATP2C1,0.12089368
FRY,SMIM8,0.12088922
TRPM3,MMP16,0.12082231
LINGO2,SMIM8,0.12081566
PRICKLE1,ADAR,0.12080877
ATP2B1,CCDC25,0.12079678
LUZP2,TRAF3,0.12078976
PLEKHA5,DPF2,0.12077999
OPCML,KYAT3,0.120761275
SPATA6,GALNT2,0.12072744
GABRB1,ZFAND3,0.12072001
TRPM7,ABCB8,0.12067392
HECW1,OSGEP,0.12065522
PBX1,ABCB8,0.12063489
APP,RABL3,0.12061858
CTNNA2,GALNT2,0.12060811
MEF2C,PRKAG2,0.120595805
NALF1,CDK19,0.12059099
ATG7,ABHD6,0.12056795
KHDRBS2,ADAR,0.120554514
FUT8,ACTR1A,0.12052798
PRR16,STAMBPL1,0.12051845
RBFOX2,ZNF248,0.12051517
ERC2,CDK19,0.120478
PDE4D,ESYT2,0.12045094
RGS6,DPF2,0.12043954
DPYD,QSOX1,0.12041787
GRIP1,PUS7L,0.12036078
STT3B,LRRC28,0.120347984
CDH12,ZFAND3,0.12031311
OGA,ABHD6,0.12030051
ATRX,STAMBPL1,0.12028495
MYCBP2,ASXL2,0.12027156
SLC35F1,JOSD1,0.12025208
R3HDM1,ZFAND3,0.12021896
KALRN,CCDC25,0.12017427
SYT1,ESYT2,0.12016129
RAPGEF2,OSGEP,0.120153874
KHDRBS2,CBR4,0.12014956
KIRREL3,RB1CC1,0.12013497
GPATCH8,ACTR1A,0.120117195
NEGR1,CIZ1,0.12010458
PHKB,RGS12,0.12010289
MYCBP2,GPLD1,0.120095104
CTNNA2,KYAT3,0.120065264
CACNA1C,ANKRD16,0.120062925
ARPP21,MICAL3,0.12002852
HDAC9,GPLD1,0.12002691
LINGO2,AKT2,0.12002345
MAN1A2,GPLD1,0.12002028
TTC17,PUS7L,0.120017804
ZNF385D,SUCLA2,0.11999378
KCNC2,ZNF519,0.11999125
CELF2,ANKRD16,0.119986385
PTPRD,DPF2,0.119976364
LRRC4C,APP,0.11995974
ZNF124,ITFG1,0.11994205
ZEB1,CCDC6,0.11991724
PRICKLE2,TRAF3,0.11989817
MRTFB,DPF2,0.11988357
ATP6V0A1,SUCLA2,0.119882785
OXR1,GPLD1,0.11987551
SLC6A1,ASB13,0.11986237
PPHLN1,PGM1,0.119840056
ZNF322,CTR9,0.11983953
RIMS2,CCDC6,0.119835645
NXPH1,ZNF519,0.11981174
ROBO1,ESYT2,0.1198104
THSD7B,ATPAF2,0.11980113
AKT3,DPF2,0.119758666
KCTD8,ITFG1,0.11973291
SSBP3,OSGEP,0.11971992
KCND2,COG5,0.11970788
REV3L,GPLD1,0.11968232
SIPA1L1,RABL3,0.119680755
PLD5,RABL3,0.11967481
ZNF318,ASB13,0.11967272
MLLT3,ASB13,0.119641334
MARCHF6,RGS12,0.1196169
CHL1,ANKRD16,0.11960051
NIN,PRMT7,0.119582206
DOCK3,STAMBPL1,0.11957685
RAB3IP,ABCB8,0.119563006
CLIP1,STAMBPL1,0.11956257
RUFY3,ZFAND3,0.11955917
RHBDL2,SEC22C,0.11955669
PDE4D,ASB13,0.11953832
GRIA4,DPF2,0.11953799
NCOA1,RABL3,0.11953068
GRIA2,ZFAND3,0.11952633
PTK2,RPAP2,0.11952513
ZNF385B,ADAR,0.119523086
DRG1,ASXL2,0.11951557
LDB2,STAMBPL1,0.11951009
DPP6,SGK1,0.11948606
YTHDF2,ESYT2,0.119467825
GPC6,ZFAND3,0.11946026
EFNA5,CCDC25,0.11945132
PHACTR1,SLC7A6,0.11941766
CNTNAP5,ASB13,0.11936027
EPHA6,ZNF277,0.11935281
PLPPR1,COG5,0.1193269
RIMS2,CBR4,0.11929693
CHL1,COG5,0.11927804
PRICKLE2,RSBN1L,0.1192621
ANK3,RB1CC1,0.119262
FRY,JOSD1,0.11921994
ASIC2,ASXL2,0.11916489
NEGR1,TMX4,0.119163685
RANBP17,ABHD6,0.11913821
CPNE4,STAMBPL1,0.119134404
NELL1,STAMBPL1,0.1190514
HIVEP2,STAMBPL1,0.119022824
RPH3A,ABCB8,0.11901805
ZCCHC9,AP4E1,0.1190095
ANKS1B,SLC7A6,0.1190077
PPFIA2,PUM2,0.11900204
THSD7B,ABHD6,0.11900025
KCNB2,ADAR,0.11898265
SEMA6D,UBE3A,0.118973255
SYT1,TMX4,0.11896042
ZNF140,WDR33,0.11892065
GABRG2,ZFAND3,0.11891854
ATP2B1,PISD,0.11891354
TTC17,RGS12,0.118906915
SETBP1,JOSD1,0.11890481
FSTL5,SGK1,0.118871056
SPAG16,ESYT2,0.11884445
CAMKK1,DPF2,0.11883074
GPM6B,RB1CC1,0.118827455
PGBD5,PUM2,0.11879966
ZNF385D,RABL3,0.11879621
GPC6,ESYT2,0.1187914
DGKI,DPF2,0.11876913
RASAL2,RSBN1L,0.11871126
ZNF385B,STAMBPL1,0.11865142
SEMA4D,QSOX1,0.11864167
ODF2L,ESYT2,0.11863043
PKD2,RABL3,0.118591525
NRG3,KYAT3,0.118582875
KPNB1,RABL3,0.11854104
DLGAP1,PISD,0.11853385
AMER2,LIMD1,0.11851079
CADM2,SEMA3E,0.11849054
RIMS2,KIAA1671,0.11848993
PTPRT,ANKRD16,0.11844619
GLMN,ST8SIA4,0.11844289
KCNH5,CLTC,0.11842784
PBX1,ANKRD16,0.11841172
PTCHD4,ABCB8,0.1184028
GRIP1,ATPAF2,0.11839869
AIG1,RABL3,0.11839295
CA10,COG5,0.118388705
ASTN2,ASB13,0.11836118
PTPRK,RB1CC1,0.1183547
JAZF1,CIZ1,0.11831995
PTPRN2,RCOR3,0.11830618
N4BP2L2,GPLD1,0.11830593
LSAMP,MBNL2,0.11827972
CSRNP3,DNAJC1,0.11826763
SORBS2,PISD,0.11826033
TMTC2,CRTAP,0.11824965
ZNF385B,PCED1B,0.11822014
THRB,ANKRD16,0.11821413
RABGAP1L,ZNF519,0.11818869
CADPS,B3GALNT2,0.118185095
DLG2,KYAT3,0.118168734
GABRG3,PUS7L,0.118146755
SYT1,TBC1D22A,0.118120834
GRIK2,MMP16,0.118115686
RUNDC3B,ITFG1,0.11808175
GPR158,MAPRE2,0.1180746
NEGR1,B3GALNT2,0.118042596
PDE4D,ENTPD3,0.118022084
EPHA6,RABL3,0.118018895
BMPER,JOSD1,0.11801725
ATRNL1,AIG1,0.118013196
CNOT4,ASB13,0.117937654
CREB1,DPF2,0.117921524
KCNQ5,C2CD5,0.11791018
ARID1A,GPLD1,0.11786709
LRRTM4,PUM2,0.117862366
TUT4,RGS12,0.11782115
MDGA2,ASXL2,0.11780026
CSMD1,MMP16,0.11778381
MAN1A2,ABHD6,0.11777807
KCNIP4,PCED1B,0.117702045
PCSK2,PRMT7,0.117699124
RALYL,JOSD1,0.11767429
SLC8A1,LDAH,0.11765406
ANK3,RABIF,0.1176218
NLGN1,PCED1B,0.11761559
BMAL2,STAMBPL1,0.11761013
CAMK2D,STAMBPL1,0.11760447
FRMD4A,ATPAF2,0.11759937
LINGO2,ST8SIA4,0.11754777
CTNNA2,TMX4,0.11753312
FNBP1,GPLD1,0.11752045
RASAL2,DPF2,0.11746091
MBD5,ATP2C1,0.117460735
KALRN,ANKRD16,0.11745626
CCSER1,ABCB8,0.11744731
GALNT17,ABHD6,0.117447145
CNTN4,MYO9A,0.11744249
CSMD1,SUMF1,0.11743206
KCNC2,KPNA1,0.11742207
IDS,GPLD1,0.11741244
GABBR2,ZNF277,0.11740956
GRIA1,ABHD6,0.11739572
EXOC4,MMP16,0.11737945
AUTS2,ATP2C1,0.11734581
PDXDC1,RABL3,0.11734471
DLGAP1,PCED1B,0.11733333
KIF26B,ESYT2,0.1173237
LRRTM4,PCED1B,0.11732065
HCN1,CCDC6,0.11731846
KCNB2,KYAT3,0.117294334
DIP2C,STAMBPL1,0.11728666
MMP16,TBC1D1,0.117277294
SRRM4,ATP2C1,0.11726781
NRG3,SUMF1,0.11725742
CTNNA2,SGK1,0.11724299
SEMA6D,ATP2C1,0.117239654
FLRT2,DPF2,0.11723269
CDHR3,ATXN10,0.11720603
FOXP1,CDK19,0.11718992
SEMA6D,GPLD1,0.1171889
NAV3,CDK19,0.11713651
KALRN,KYAT3,0.117120415
ZNF804B,USP33,0.11711102
CRACD,MYO9A,0.11707991
IL1RAPL1,RABIF,0.11707327
SYT1,VEZT,0.117060654
DSCAML1,AAK1,0.1170559
PAK3,CCDC25,0.1170553
XKR4,INPP5B,0.117043436
ZBTB20,ENTPD3,0.117041625
MBD5,TMX4,0.11703708
GAREM1,STAMBPL1,0.11702079
NEGR1,ZNF519,0.11698315
CCSER1,SCRN1,0.116935074
CAMTA1,GPLD1,0.11692073
ASPH,GOT1,0.116916835
PRDM2,RGS12,0.116909795
CTNNA2,RCOR3,0.11689236
ICA1L,GOT1,0.116885446
ATP2B1,JOSD1,0.11688343
PPP2R2C,THOC2,0.116877526
DAB1,APP,0.11687395
CPSF2,KIN,0.11687288
AHI1,GPLD1,0.1168645
GRIK2,MANBA,0.116863936
CERS6,STAMBPL1,0.116862774
RAD21,COG5,0.116858505
MAP2,SUCLG1,0.116840184
NRG3,PISD,0.1168307
ERC2,SMIM8,0.1168279
LARGE1,GOT1,0.11681264
AMZ1,PIR,0.11675634
ZNF385D,GPLD1,0.11670846
DLGAP1,ATPAF2,0.11668747
ANKS1B,ACADM,0.11668182
HSD17B12,ABCB8,0.11667017
OSBPL6,DPF2,0.11666868
HCN1,ZNF519,0.11666295
NRG3,TMX4,0.1166613
DIP2C,GPLD1,0.11665943
KHDRBS2,RCOR3,0.11663121
CLSTN2,RPS6KA5,0.116629474
PLD5,GPLD1,0.11662399
IQCJ-SCHIP1,PRMT7,0.116575085
SSBP2,CYRIB,0.11656344
LARGE1,C2CD5,0.11654866
PTPRN2,ST8SIA4,0.11654359
GABRB2,ZNF519,0.11653152
PLEKHA5,PTPRA,0.116522156
ATF2,SUCLG1,0.116513826
NAV2,ASB13,0.116437174
RTN3,RCOR3,0.11642602
ANKDD1A,ACTR1A,0.11639362
TRAF3,ASB13,0.116388984
ASAH1,ABHD6,0.116339944
GRM5,PRKAG2,0.11633614
KSR2,ABCB8,0.1163357
SCAI,SUCLG1,0.11633422
SLC35G2,AAK1,0.11631745
GRIP1,PGM1,0.11628596
NUDCD3,GPLD1,0.1162814
FSTL5,DNAJC1,0.11627877
MACF1,QSOX1,0.11626453
SRGAP3,DHX15,0.11626201
NEGR1,KYAT3,0.11626101
LRCH4,GOT1,0.11625662
PTPN13,LRRC28,0.11625532
WDPCP,PGM1,0.116232775
GPM6B,QSOX1,0.11622322
RIMS1,ZNF277,0.11622005
ROBO2,PRMT7,0.11621391
LRFN5,MMP16,0.11620203
SORCS3,ASB13,0.1161806
ATF6,PCED1B,0.11614355
MYRIP,JOSD1,0.11613404
NIN,TBC1D1,0.11610376
RNF19A,ABHD6,0.11610355
PAK3,ATP2C1,0.11604785
CAMK1D,PGM1,0.11604068
BCL11A,ITFG1,0.11601209
TMOD2,GOT1,0.11599517
DPP10,ZNF519,0.1159892
ZNF98,NEK6,0.115956925
CHCHD3,ATXN10,0.11595347
ST18,RABIF,0.115948044
CCDC186,STAMBPL1,0.115933985
RALYL,CDK19,0.11593341
NBEA,HPCAL1,0.11591953
FER,AAK1,0.115902476
FUT8,QSOX1,0.11590108
GABRG3,GPLD1,0.11589331
USP9X,ABHD6,0.11588997
RNF150,PGM1,0.11587114
KCNB2,ZFAND3,0.11584526
ZUP1,ESYT2,0.11582789
TENM2,CCDC6,0.115798585
FRMD4B,RB1CC1,0.11579412
FRY,OSGEP,0.11577597
ASIC2,PUM2,0.11577449
CNTNAP5,PRKAG2,0.11575777
GRIK2,ANKRD44,0.115744494
CNTNAP5,ESYT2,0.11572705
CACNA2D3,ABHD6,0.11571794
KIAA1217,PUS7L,0.11571195
NLGN4Y,COG5,0.11570647
ASTN2,ABCB8,0.11569322
NFIA,COG5,0.11568781
GPC6,MMP16,0.115687124
DCLK1,ANKRD16,0.11568651
RYR2,PCED1B,0.11568531
MAP3K13,RABL3,0.11568112
VWC2,ABCB8,0.1156588
KCNJ3,ZFAND3,0.115650706
PRKD1,GALNT2,0.11562053
PPFIA2,SLC7A6,0.11561698
SCN2A,ADAR,0.11561048
DLGAP1,APP,0.115575
CCSER1,CDK19,0.11556798
PAK3,MMP16,0.11556006
CDH13,APP,0.11555539
PCLO,ATPAF2,0.11555233
TTC3,RPS6KA5,0.11552448
KHDRBS2,TMX4,0.11552405
PSMD14,H6PD,0.115520984
APC,USP33,0.11550032
PRICKLE1,RSBN1L,0.11548844
BICD1,ATP2C1,0.11548685
KLF12,GALNT2,0.11546823
LIMCH1,PRKAG2,0.115436874
CTNND2,AKT2,0.11543166
CHRM3,TBC1D22A,0.11541489
PHACTR1,TMX4,0.115406804
SHISA9,GPLD1,0.115392186
CSMD3,JOSD1,0.115374535
GRIK2,ATP2C1,0.1153677
DSCAM,RPAP2,0.11536103
CNKSR2,TMX4,0.11535125
CSMD1,ENSG00000173273,0.11534998
CDH12,PISD,0.1153227
CADPS,PUM2,0.11532098
RAE1,B3GALT6,0.11531654
RALYL,ZNF277,0.115303405
ERC2,KYAT3,0.115244776
FGF12,GPLD1,0.11522344
SMYD3,CIZ1,0.11521795
NME6,GALNS,0.11521375
RAB6A,GALNT2,0.11515825
NETO1,ABCB8,0.11515265
GABRB1,TMX4,0.115147196
SNRK,APP,0.11514447
ZNF385D,ESYT2,0.11513975
GABRB3,JOSD1,0.11513901
FOXJ3,RABL3,0.11513827
PKP4,PGM1,0.11512468
DLGAP2,STAMBPL1,0.11509525
NLGN1,PRKAG2,0.11509272
DLGAP2,RABL3,0.11508485
CACNA1A,CDK19,0.11507232
ANKS1B,CDK19,0.115047306
MEF2C,ZNF519,0.11501533
DPP10,PHKB,0.11500954
NPAS3,TBC1D22A,0.114991695
ADGRL2,ZNF277,0.11498147
KMT2A,RABL3,0.114961006
CELF4,KIAA1671,0.11495476
ANK3,ASB13,0.11495234
RPH3A,RABL3,0.11494106
PPP3CA,DPF2,0.11493809
KHDRBS2,MMP16,0.11492821
YME1L1,MANBA,0.11492405
LRRTM4,SUMF1,0.11491629
KCNQ5,CDK19,0.11490195
KIF5C,MANBA,0.11487774
PRKCE,ATPAF2,0.11486923
SLC8A1,ABCB8,0.11483421
GNAS,ESYT2,0.11483306
TNR,TRAF3,0.11483118
MCTP1,PGM1,0.114823766
RGL1,RIOX2,0.11481886
NELL2,CDC40,0.11481676
CCDC88A,GPLD1,0.114811055
DAB1,TBC1D22A,0.11477059
NELL1,ZNF277,0.11476002
UNC80,PUM2,0.11475932
ATRNL1,PUM2,0.11470591
NRG3,ATPAF2,0.11469098
ZNF385D,STAMBPL1,0.11468089
CCSER1,KYAT3,0.114647575
KCNC2,MYO9A,0.11464196
SYNPR,ESYT2,0.11463061
NAV3,TMX4,0.11461701
KCND2,INPP5B,0.11458967
RNF150,OSGEP,0.11458484
CNTN4,ROCK2,0.114583485
GABRB1,PTPN11,0.11456404
CAMK2D,TBC1D22A,0.11452389
OPCML,ZFAND3,0.114498116
TBC1D23,SLC35G1,0.11449734
SPTBN4,ZFAND3,0.114495374
COA7,ROCK2,0.11447362
NPIPA8,TMEM165,0.114464015
TENM2,ZNF519,0.11446016
PCDH11X,ARHGEF7,0.11444954
GABBR2,PRKAG2,0.114441045
PGM2L1,STAMBPL1,0.11443811
TMEM178B,GPLD1,0.11442912
ATP2B1,RSBN1L,0.114398904
KIAA1217,STAMBPL1,0.114398696
KALRN,ADAR,0.11438473
ANAPC5,RGS12,0.114383094
AHI1,DPF2,0.11437401
GABRG3,ABCB8,0.114369996
SEMA3E,JOSD1,0.11435873
PTPRG,ABCB8,0.114352696
PDE4D,ADAR,0.114333
CACNA1A,SUCLG1,0.11432955
MRTFB,PRMT7,0.114324324
AKT3,ASB13,0.11430264
TTC7B,RABL3,0.11429878
EIF2AK2,ABCB8,0.11428663
MGAT4C,CIZ1,0.114282794
UNC13C,PRMT7,0.11426896
GRIN2B,CIZ1,0.11426461
ADD2,JOSD1,0.11426071
RICTOR,RB1CC1,0.11425815
RERE,ATPAF2,0.114238895
TMED8,DPF2,0.114216715
SORCS1,ROCK2,0.11419479
SCN2A,TMX4,0.11419328
DLGAP1,TAF1D,0.114175625
MICU1,STAMBPL1,0.11414623
DHX36,ENTPD3,0.11412715
TOX,ESYT2,0.11410617
KCNB2,RCOR3,0.11409669
SEMA5A,PIR,0.11408723
MYO16,ATXN10,0.11407092
PUS7L,MYO9A,0.11406418
MINDY2,ESYT2,0.11404419
EFNA5,RSBN1L,0.114043914
LARS1,RGS12,0.11403292
ELMO1,RB1CC1,0.114022344
LNPK,STAMBPL1,0.11401746
ST6GALNAC3,CAMTA1,0.114014916
MTMR12,ZFAND3,0.11401185
PRKCE,ABCB8,0.11401086
FGF12,JOSD1,0.11400882
