source,target,score
KCNIP4,RMDN3,0.11653984
MTUS2,POM121C,0.11653427
DST,SRBD1,0.11650068
CACHD1,TRAF3,0.11649003
NEGR1,DDX10,0.11646595
GRIA2,SRBD1,0.11645792
XKR6,C2CD5,0.11644772
CNTNAP5,POM121C,0.11639193
DLGAP1,DDX10,0.11619858
C10ORF90,CHCHD3,0.116173364
FAM172A,NIPSNAP2,0.11611805
IL1RAPL2,C2CD5,0.11610513
PSME4,CREB3L2,0.11609835
MRTFB,USP33,0.116093315
KALRN,RMDN3,0.11606851
CDKL5,CSAD,0.115989774
SBF2,DDX10,0.11595746
SLC8A1,C2CD5,0.115920216
DGKI,RO60,0.115914695
CCSER1,PCNX2,0.11583862
TANC2,USP33,0.11582839
MED13L,AAK1,0.11580864
UNC79,AAK1,0.11573789
CACNA1A,CSAD,0.115730844
RNF13,SRBD1,0.11571133
EMSY,MROH1,0.11567423
ANKS1B,RMDN3,0.115666784
ADCY2,DNAJC1,0.115662195
ARHGAP44,ASXL2,0.11564434
RYR2,MROH1,0.11562855
GABRB1,LRRC28,0.11562614
R3HDM1,ASXL2,0.115625404
PTPRJ,SRBD1,0.11559137
PKP4,CHCHD3,0.11557901
CNTNAP5,RO60,0.11553802
MYO10,TRAF3,0.11553084
PSMD14,H6PD,0.115520984
CELF2,PCNX2,0.11552014
CCDC57,CSAD,0.11544756
LRRTM4,MAPRE2,0.115446895
ROBO2,MAPRE2,0.11542221
SMYD3,C2CD5,0.11540446
SEMA3E,ASXL2,0.11539361
CTNNA2,PCNX2,0.115383476
CCSER1,RMDN3,0.11538335
GPR158,C2CD5,0.11537576
EIF2AK2,DNAJC1,0.11537365
EPHA4,MROH1,0.11531577
FLRT2,DNAJC1,0.11524544
SCN2A,CFAP36,0.11521524
MYO5A,AAK1,0.115206786
RIMS2,RMDN3,0.11513237
ADGRV1,TRAF3,0.11509732
SRRM4,KPNA1,0.115092605
FOXP2,LRRC28,0.11506627
ARHGAP32,DNAJC1,0.114972405
NRG1,ASXL2,0.11496529
BDNF,EHMT1,0.11490986
PCDH11X,KPNA1,0.11490432
MACF1,DDX10,0.114882715
ATP2B1,ZNF131,0.11487254
CTNND2,MAPRE2,0.11486733
GLS,MROH1,0.114809036
GNB5,C2CD5,0.11478803
USP8,POM121C,0.11477521
TOX,USP33,0.11475432
PCDH7,RO60,0.11474383
TAFA2,RMDN3,0.114729375
CACNA1A,NIPSNAP2,0.11472722
CCDC82,MROH1,0.11469566
MEF2C,RMDN3,0.11466696
PRKAG2,ASXL2,0.114617944
SMAP1,SRBD1,0.11457974
PRICKLE1,USP33,0.11456291
AKT3,DNAJC1,0.11455675
ADCY2,C2CD5,0.114511184
NRG3,RNF13,0.114475556
CDKL5,POM121C,0.11446557
KHDRBS2,RNF13,0.11442819
KHDRBS2,RO60,0.11442443
CNTNAP2,POM121C,0.11438525
STX8,SRBD1,0.114379264
GRIA2,ASXL2,0.114378005
PSD3,LRRC28,0.11431687
CACNA1A,PCNX2,0.11431574
REV3L,H6PD,0.114301555
PPP1R12A,POM121C,0.11429512
TMEM232,SPAG16,0.11426721
KCNIP4,RNF13,0.11426556
PPP3CA,PID1,0.11426257
CADPS,DDX10,0.11425051
ASIC2,MROH1,0.11422461
PTPRN2,CFAP36,0.11422146
FTO,DDX10,0.11417238
KHDRBS2,DDX10,0.114164196
CDK18,RDX,0.114127256
DIP2A,LRRC28,0.11411157
ATP6V1D,TRAF3,0.11410767
NAV3,RO60,0.11409951
ARID1B,DNAJC1,0.114082076
PPP3CA,RO60,0.11405473
AAK1,NIPSNAP2,0.114052415
ZBTB16,C2CD5,0.11404369
DPP6,RMDN3,0.113962136
RBFOX1,RNF13,0.11394143
IQCJ-SCHIP1,AAK1,0.113903694
CADPS,STAT5B,0.11384965
ADGRL2,LRRC28,0.113838375
KCNC2,NIPSNAP2,0.11383075
WDPCP,NIPSNAP2,0.11382324
JMJD1C,PCNX2,0.11374932
DCLK1,KPNA1,0.11374094
ARID1B,RMDN3,0.11372363
CADM2,ASXL2,0.11372193
PPFIA2,NIPSNAP2,0.11370208
ERC2,PCNX2,0.11364246
PPP3CA,C2CD5,0.11363459
ANKS1B,STAT5B,0.113595895
KHDRBS3,ASXL2,0.11358384
KIF3A,AAK1,0.11351643
NELL2,PCNX2,0.11344228
XKR6,ASXL2,0.11326567
CHN1,CFAP36,0.113248564
SLC44A5,AAK1,0.11321642
GLS,SPAG16,0.11316633
NTRK3,MAPRE2,0.11316114
FGF14,DNAJC1,0.11313892
RIMS1,MAPRE2,0.11313265
KAZN,DNAJC1,0.113129966
ZNF804B,RNF13,0.11312408
HECTD4,LRRC28,0.11310166
NTM,ACER3,0.113068074
PTPRG,ASXL2,0.113063
ATP6V0A1,AAK1,0.11303776
HPSE2,TRAF3,0.11303643
KHDRBS2,LRRC28,0.112978674
AGBL4,CFAP36,0.1129568
PTPRG,SRBD1,0.11295298
PRR16,DNAJC1,0.11293154
RFX3,MAPRE2,0.112930916
ALCAM,SRBD1,0.11291691
PHACTR1,RMDN3,0.11289238
NRXN3,SLC39A10,0.11286359
CSMD3,USP33,0.112850875
CACNA1A,RMDN3,0.11283634
PCLO,CSAD,0.11281554
CRB1,SRBD1,0.11281239
LINGO2,DDX10,0.11272043
DSTYK,MROH1,0.11271263
DPP6,DDX10,0.11267358
CCSER1,C2CD5,0.112647824
ADCY8,LRRC28,0.112618804
NBEA,RNF13,0.11260884
CCSER1,RO60,0.11257421
DOCK3,NIPSNAP2,0.11255316
ROBO2,NIPSNAP2,0.11253349
PI4KA,LRRC28,0.11249733
OPCML,NIPSNAP2,0.11248701
ANKS1B,KPNA1,0.11243183
MAGI2,RMDN3,0.11239617
CABP1,POM121C,0.11236172
ZNF804B,RO60,0.11230114
OXR1,DNAJC1,0.11227474
GRIA2,RNF13,0.112234525
CDH12,ASXL2,0.11222278
CADM2,PID1,0.11222043
RORA,SRBD1,0.112220384
MARCHF6,POM121C,0.11220888
PLEKHH1,ACER3,0.11219271
ZNF131,SRBD1,0.11215668
NEGR1,RMDN3,0.112089224
ZFAND3,POM121C,0.11208489
FBXO9,CAPZA1,0.112059474
JMJD1C,DDX10,0.112032376
LINGO2,PID1,0.11198991
ADAM12,PRKCSH,0.11197255
NALF1,RMDN3,0.11196327
GABRB3,SPAG16,0.111958854
ANKRD30BL,MAPRE2,0.111945935
PDE1A,DNAJC1,0.11193147
KSR2,NIPSNAP2,0.11192015
DCC,SRBD1,0.11191081
KATNBL1,AAK1,0.11190051
COP1,ZNF131,0.11187705
HPCAL1,ZNF131,0.111872256
RAF1,MROH1,0.11184468
MKLN1,AAK1,0.111820884
DTNA,TRAF3,0.11181666
GPATCH8,POM121C,0.11176268
CCSER1,LRRC28,0.11176214
MTSS1,SRBD1,0.11168406
VTI1A,MROH1,0.11167362
SYT1,RNF13,0.11166484
GRIP1,KPNA1,0.111655354
BABAM2,DNAJC1,0.11163787
DCLK2,TRAF3,0.11160424
ANKS1B,RO60,0.1115995
PRICKLE1,LRRC28,0.11154259
PTPRD,POM121C,0.11149767
CNKSR2,C2CD5,0.11149677
TRPS1,SRBD1,0.11149236
AACS,CRTAP,0.111439
FMN2,POM121C,0.11143684
EPB41L3,AAK1,0.11143539
CTNNA2,RO60,0.11137435
TRPM7,SPAG16,0.11137413
SH3GL3,AAK1,0.11135471
PTPRD,CFAP36,0.111353554
CDKL5,DNAJC1,0.11133155
ZMAT4,NIPSNAP2,0.1112806
LRRC4C,PPP2R2A,0.111263454
ZMYND8,C2CD5,0.11122746
SCAI,DNAJC1,0.111200966
TRIM44,POM121C,0.111188196
STAG1,C2CD5,0.11113959
DGKI,LRRC28,0.11107859
NUBPL,CINP,0.1110529
NRXN1,RO60,0.11103803
CDK14,ASXL2,0.11101902
DLGAP1,STAT5B,0.11100649
PHF14,NIPSNAP2,0.110997535
DLGAP1,KPNA1,0.110987686
MPHOSPH8,MROH1,0.11098406
SGIP1,ASXL2,0.110977314
TXNDC11,ZNF362,0.11096565
PCDH11Y,CFAP36,0.11094869
PLEKHA5,CSAD,0.110939145
ZBTB16,POM121C,0.11093103
ADGRB3,PPP2R2A,0.11092794
CABP1,C2CD5,0.11092103
DSCAML1,UBE3A,0.110910505
CDK19,CHCHD3,0.11090437
ADCY2,DDX10,0.11088517
RABGAP1L,RNF13,0.11083925
MAP2,RO60,0.110827126
CNTN5,DNAJC1,0.11080122
NRG1,CFAP36,0.110739954
RGS7,C2CD5,0.11073252
XKR4,NIPSNAP2,0.110689215
RNPC3,C2CD5,0.11067367
CHD9,SPAG16,0.11066821
RTN1,PCNX2,0.11063189
CNTN4,GLS,0.1106222
LARGE1,CFAP36,0.11059638
KCNH1,C2CD5,0.11059079
GTF2H2C,GRIK4,0.11058927
DPP6,RO60,0.110577114
HERC1,MROH1,0.11056664
MAP4K4,SRBD1,0.110554256
ENOX1,NIPSNAP2,0.110523306
KHDRBS2,KPNA1,0.11051082
RFX3,POM121C,0.110497124
GABRG3,SPAG16,0.110484354
EML6,SPAG16,0.11047023
ZFPM2,ASXL2,0.11046815
KHDRBS2,PID1,0.11045771
STX3,C2CD5,0.11044984
ANK3,DDX10,0.11042852
FGF14,NIPSNAP2,0.11040807
CEP85L,MROH1,0.11036978
CNTN4,RPL7L1,0.11035916
NCOA7,CFAP36,0.1103465
MCTP1,CAMTA1,0.110335715
TENM2,POM121C,0.11032387
SLC8A1,ASXL2,0.11031365
MDGA2,UBE3A,0.11027116
NEGR1,NIPSNAP2,0.11026176
MAP2,CFAP36,0.110255934
MPZL1,SRBD1,0.11023158
MCF2L2,AAK1,0.110217005
JMJD1C,ASXL2,0.110177614
SIK2,LRRC28,0.11017416
NRXN1,SRBD1,0.110131286
R3HDM1,CFAP36,0.110106625
ERC1,POM121C,0.11009655
XPO7,PACS2,0.11009184
PRR16,USP33,0.11008972
PRICKLE2,NIPSNAP2,0.1100805
GOLM2,LRRC28,0.11003665
CADM2,GRK3,0.11003306
TOX,AAK1,0.11003206
CACNA1E,MROH1,0.11002945
NFAT5,ASXL2,0.10996619
TFB1M,MROH1,0.10995558
FAT3,ZNF131,0.109951146
FRMPD4,MAPRE2,0.10994865
LHFPL6,TRAF3,0.10994651
KIAA1217,NIPSNAP2,0.10990476
HDAC9,CFAP36,0.109830014
SUPT3H,DNAJC1,0.109821774
ZSWIM6,SRBD1,0.10981247
CDK13,USP33,0.109791
CHRM3,C2CD5,0.10978708
ERC2,RNF13,0.1097807
SPEN,EARS2,0.10976943
TIMM17A,ASXL2,0.109756894
PPFIA2,SPAG16,0.109734125
KSR2,POM121C,0.109705776
SERINC5,SRBD1,0.10969501
TRIM9,RNF13,0.1096948
PTPRN2,RNF13,0.109584056
KIRREL3,SPAG16,0.1095672
OPCML,CSAD,0.10956349
FOCAD,NIPSNAP2,0.10956179
SV2B,MROH1,0.109485716
FGF12,DDX10,0.10948562
KHDRBS3,CFAP36,0.1094622
ENOX1,RMDN3,0.109453894
SLC39A10,AAK1,0.10943133
TAFA2,NIPSNAP2,0.10940678
ERLIN2,STAM2,0.109398276
DGKI,CFAP36,0.10938705
GABRB3,RMDN3,0.1093482
MAN1A2,GLS,0.10933128
NAV3,DDX10,0.10931728
MAN1A2,C2CD5,0.10929576
SYNE1,C2CD5,0.10928882
FCHSD2,SRBD1,0.10926807
RPAP2,SPAG16,0.10926188
ANK2,RMDN3,0.109235995
CDH12,RO60,0.109233916
FAM171B,LRRC28,0.10922861
MBD5,RMDN3,0.10922701
SPIDR,ASXL2,0.10920774
NSMCE2,MROH1,0.109203696
COMMD1,C2CD5,0.10911191
NAV2,LRRC28,0.10909965
DPP6,PCNX2,0.10907812
PDE4D,DDX10,0.10903447
NRXN3,PCNX2,0.109017186
FBXL17,C2CD5,0.10899039
VSNL1,MROH1,0.10898384
LSAMP,RNF13,0.108974606
CLASP2,C2CD5,0.108954705
NCAM2,ASXL2,0.10895329
NRG3,KPNA1,0.10894934
POGZ,SRBD1,0.108919494
GDAP1,NIPSNAP2,0.10889993
DPP6,STAT5B,0.10886217
ST18,HACD2,0.10883681
TRPM3,LRRC28,0.10882002
MYCBP2,PCNX2,0.1088157
RPRD1A,POM121C,0.10879302
ADGRL3,KPNA1,0.10877738
CHN1,USP33,0.10876513
APBA1,NIPSNAP2,0.10876281
GALNT18,MROH1,0.108694755
DYNC1H1,MROH1,0.108694434
RYR2,CSAD,0.10866385
DNM1L,MROH1,0.10863749
ERC1,LRRC28,0.10849576
RPRD1A,RO60,0.1084854
CNOT2,SRBD1,0.108466595
DCLK1,AAK1,0.1084564
EPHA6,ZNF131,0.10844659
DLG1,DNAJC1,0.10843419
FGF14,STAT5B,0.10839496
EXOC4,USP33,0.10839214
HERC4,DNAJC1,0.10838326
PCDH7,NIPSNAP2,0.108374275
TRPC4,LRRC28,0.10835108
CACNB2,LRRC28,0.1083479
POGZ,DNAJC1,0.10833853
FRMD4A,DNAJC1,0.10829937
THRB,C2CD5,0.10828533
TSHZ2,USP33,0.10828406
CABP1,LRRC28,0.10825365
CACNA1A,RO60,0.10823688
KALRN,RNF13,0.10821959
TTC7B,NIPSNAP2,0.10820789
ADGRB3,STAT5B,0.108204626
R3HDM1,MROH1,0.10814327
PPM1L,ASXL2,0.108118474
NF1,MROH1,0.10810479
IQSEC1,ZNF131,0.10810354
CNTN4,MRPL1,0.1080603
CPLANE1,AAK1,0.10805663
PDZD2,ZNF131,0.108053975
TM9SF3,ZNF577,0.10798506
ENSA,AAK1,0.107974075
ZNF292,MROH1,0.10796424
DLGAP1,RO60,0.107949525
FRMPD4,PCNX2,0.10794598
KCNIP4,MAPRE2,0.107940845
ADAM23,DNAJC1,0.10790211
TMEM131,MROH1,0.107890666
CACNA1A,UBE3A,0.10788551
JAZF1,LRRC28,0.1078729
CAMK2G,LRRC28,0.10785815
COMMD1,PCNX2,0.10780612
CHRM3,MAPRE2,0.10775977
PCDH7,C2CD5,0.10770673
GABRB2,NIPSNAP2,0.10769635
PTPRN2,LRRC28,0.10769329
RAP1GDS1,NIPSNAP2,0.10766357
GPM6A,H6PD,0.10765722
CTNNA2,H6PD,0.107619844
SAMD12,ACER3,0.10761509
GLG1,NIPSNAP2,0.1076001
ARID1B,CAMTA1,0.107590646
ATP9B,MROH1,0.10756155
PAFAH1B1,MROH1,0.107560694
CNTNAP5,STAT5B,0.107556395
ZNF106,DNAJC1,0.107535966
GPR158,CFAP36,0.10749787
FBXL17,NIPSNAP2,0.1074919
TCERG1,DNAJC1,0.10747724
PCM1,SRBD1,0.10746974
FOXP1,LRRC28,0.1074673
SRRM4,NIPSNAP2,0.10741553
RNF24,NIPSNAP2,0.10739952
DCLK1,RMDN3,0.1073952
CACNA1B,POM121C,0.10737186
CCDC66,AAK1,0.10735192
SCAI,CHCHD3,0.1073503
CEP250,XPNPEP3,0.107335776
STXBP5L,MROH1,0.107334375
TRPM3,TRAF3,0.10732856
GPC6,MAPRE2,0.10730234
CLIC4,UBE3A,0.107259154
MACF1,TRAF3,0.10718533
SIPA1L1,POM121C,0.10714847
KAT6B,AAK1,0.10713389
CSNK1A1,MROH1,0.10713214
KCNIP4,DDX10,0.107124425
FRMPD4,GRK3,0.10711827
PSMD1,MROH1,0.10710042
KCNH5,CHCHD3,0.1070926
STXBP5L,POM121C,0.107090645
CTNND2,DDX10,0.10708564
ARPP21,PID1,0.107085355
KCNC2,GRK3,0.1070444
ENSG00000285218,GALNT6,0.1070281
XKR4,GRK3,0.10701788
GPM6A,PID1,0.107009105
GABRB3,RNF13,0.10700671
PRICKLE1,DNAJC1,0.106990345
R3HDM1,RNF13,0.10697785
UNC79,ASXL2,0.10697355
NEBL,SRBD1,0.1069637
PTPRR,MAPRE2,0.10692012
ADGRB3,RO60,0.10686576
GRIA4,MROH1,0.1068655
CCDC88A,DDX10,0.106852956
GALNT18,RMDN3,0.10682901
GABRB1,KPNA1,0.106818296
LSAMP,LRRC28,0.10681606
HACD2,SRBD1,0.10680702
KAZN,RMDN3,0.10680163
TESK2,ACER3,0.10678518
STAU2,MROH1,0.10676831
TMCC1,NIPSNAP2,0.106758304
SULF1,CFAP36,0.106734104
MCTP1,RNF13,0.10671809
SNX30,AAK1,0.10671491
ZNF148,SRBD1,0.10668244
RTN4,LMO4,0.106633306
CPEB4,PCNX2,0.1066099
FUT9,CFAP36,0.10656128
CCSER1,KPNA1,0.1065376
PPP1R9A,ASXL2,0.10653337
OLFM3,MAPRE2,0.106497176
SNCA,LRRC28,0.106485136
MCF2L2,SRBD1,0.106465735
TMEM144,ACER3,0.10646004
SLC4A1AP,ANKH,0.10643861
OPCML,PCNX2,0.10642287
LARGE1,NIPSNAP2,0.10640803
CADM2,H6PD,0.106407724
GPI,LRRC28,0.10639589
CNTN1,MAPRE2,0.10638457
PSMC2,ZZEF1,0.1063569
DNAAF9,C2CD5,0.10634204
ADAM23,LRRC28,0.10632393
CSMD1,STAT5B,0.10632286
KHDRBS3,C2CD5,0.10630988
NALF1,PPP2R2A,0.10630488
HDAC9,RO60,0.106274
ARL15,ZNF131,0.106270395
DAB1,LRRC28,0.10625452
NDUFS1,NIPSNAP2,0.10625335
DNM1L,RO60,0.10622185
ARID1B,STAT5B,0.106213994
ENSG00000175806,LRRC28,0.10620969
EXT1,CFAP36,0.1061995
MEF2C,NIPSNAP2,0.106193185
SEPTIN2,DNAJC1,0.106191605
SLC24A2,DNAJC1,0.106172614
AAK1,SRBD1,0.10613158
WASL,MROH1,0.10612009
UBE2H,PJA1,0.10610614
LSAMP,H6PD,0.1060923
BTBD10,DNAJC1,0.10609176
GRIA2,RO60,0.10605001
ADAMTS17,PDE3B,0.10603847
KCNMA1,ASXL2,0.106032036
OGA,MROH1,0.106016666
FAM135A,CFAP36,0.1059599
DOCK3,RO60,0.105934314
PNISR,CSAD,0.10591516
LRRFIP2,C2CD5,0.105909534
ANKS1B,RNF13,0.105907105
MAPK10,DNAJC1,0.1058765
PSPC1,MROH1,0.10585559
GABBR2,RMDN3,0.10584635
SHC3,SRBD1,0.10583964
PCSK2,CSAD,0.10582813
KHDRBS3,SRBD1,0.10582598
ATXN10,ASXL2,0.10582196
EFNA5,AAK1,0.10579997
LRFN5,SPAG16,0.105794005
ANKS1B,DDX10,0.10576845
ERC2,POM121C,0.105745785
R3HDM1,PCNX2,0.10573957
BCL11A,CFAP36,0.10572216
NHSL1,H6PD,0.10571017
CNKSR2,PCNX2,0.10569239
SYBU,SPAG16,0.10568088
DNAAF9,ASXL2,0.10567406
CELF2,C2CD5,0.105647676
ATG7,SRBD1,0.10563048
SYT1,PPP2R2A,0.1056303
LARGE1,DDX10,0.10560935
DLGAP1,PCNX2,0.10559773
XKR4,SRBD1,0.105564795
GRIA4,ZNF131,0.10555162
NALF1,DDX10,0.105550356
ASTN2,LRRC28,0.10551089
NAV3,PID1,0.10549557
KIF26B,MGMT,0.105488636
CTNNA2,STAT5B,0.10544752
PCDH9,PCNX2,0.105403565
SLC8A3,ASXL2,0.10538439
PTPRD,DDX10,0.105381824
CCDC57,MROH1,0.10537622
KCMF1,SRBD1,0.10537445
DNM1L,SPAG16,0.10537121
CDH9,MROH1,0.105359316
SYNE1,DDX10,0.10534646
ENSG00000175806,C2CD5,0.1053415
GABBR2,SPAG16,0.10529429
SEC23A,AAK1,0.10529258
PEAK1,SRBD1,0.10529248
CRACD,CHCHD3,0.10528331
CCSER1,RNF13,0.10524783
NRCAM,PPP2R2A,0.10523411
NRXN3,ASXL2,0.105225824
GPHN,RMDN3,0.105213545
HECW1,LRRC28,0.105174415
DHX36,CHCHD3,0.10514733
SRPK2,CFAP36,0.10513735
GRIA4,RO60,0.1051245
GALNT17,ZNF131,0.1051093
HCN1,DDX10,0.10508487
FHIT,RO60,0.10507283
ERC2,RO60,0.105064414
OXR1,CFAP36,0.10506042
KCNQ5,DDX10,0.105056845
SRCIN1,NT5DC1,0.10503307
HS3ST4,CFAP36,0.1050137
CSMD1,MAPRE2,0.1050009
RBFOX2,AAK1,0.104977466
GABRB2,POM121C,0.10497273
MMP16,LRRC28,0.104939096
CELF1,C2CD5,0.10491386
THOC2,SRBD1,0.104890145
SYN3,POM121C,0.10488653
EPS15L1,AAK1,0.10486712
LRRTM4,RO60,0.10485657
OXNAD1,DDX10,0.10483972
RALYL,CFAP36,0.10481957
SNTG1,DDX10,0.10481545
KANSL1,SPAG16,0.10480794
ANKRD36C,SRBD1,0.10479083
CADPS,CDK14,0.10478929
KCND2,CSAD,0.10478917
AMPD3,MED28,0.10477713
ANKS1B,MAPRE2,0.10476583
PPFIA1,ASXL2,0.10476502
FBXW7,USP33,0.10476017
PPP3CA,CFAP36,0.10474629
WRN,SRBD1,0.10474201
GTF2H2C,LEMD2,0.10469594
MAP2,KPNA1,0.10465881
CELF2,PID1,0.104654945
LARGE1,RNF13,0.10463121
SYT1,STAT5B,0.1046255
NR3C1,POM121C,0.10460142
MCF2L2,DNAJC1,0.104557216
PCNX2,RO60,0.104548275
RTN1,CDK14,0.10454396
NEGR1,LRRC28,0.10452369
SPAG16,NIPSNAP2,0.1045231
DCLK1,PID1,0.10450258
BTBD9,CDC16,0.10449601
HIVEP3,CFAP36,0.104481824
NRCAM,CSAD,0.10447696
GLCCI1,SRBD1,0.10447186
PHACTR3,POM121C,0.1044646
RERE,RMDN3,0.10446001
OLFM3,PHIP,0.104454964
UNC79,RMDN3,0.10445345
NEGR1,SPAG16,0.10445174
ZKSCAN1,MROH1,0.10441935
SORL1,SPAG16,0.10441273
DSCAM,RNF13,0.10439495
BPTF,SRBD1,0.104379535
OLFM3,CSAD,0.10435773
MBD5,KPNA1,0.1043543
NRG3,H6PD,0.10434889
WDR7,ASXL2,0.10434449
PAK3,TRAF3,0.10434061
SCN2A,C2CD5,0.10433525
GPHN,ZYG11B,0.10426479
HECW1,USP33,0.104263574
TCF4,AP3S1,0.10420991
ATP1A1,NIPSNAP2,0.10418197
UNC79,SPAG16,0.1041813
AKAP9,AAK1,0.1041753
PPP2R5C,NIPSNAP2,0.10416978
CEP350,AP3D1,0.10414974
RIMS2,RNF13,0.10414336
NRXN3,RMDN3,0.10412083
PCCA,SRBD1,0.10411955
ADCY8,GRK3,0.10411491
GNAQ,AAK1,0.10411314
FRMPD4,POM121C,0.10408995
SHISA9,C2CD5,0.10401621
ROCK1,MROH1,0.10401247
CHD9,SRBD1,0.10400068
ENSG00000175806,CFAP36,0.10398654
ANKS1B,PID1,0.10395923
MDGA2,WDR11,0.10395623
NBPF20,PTPN11,0.103954785
LYRM4,STRIP1,0.10395232
HS6ST3,POM121C,0.1039444
FOXN3,SRBD1,0.10393969
GABRG3,RMDN3,0.10392251
ST6GALNAC3,WBP4,0.103916965
RPS6KC1,MROH1,0.103909165
OLIG1,SRBD1,0.10390664
PARD3B,TRAF3,0.103879154
ANKRD12,RO60,0.10380671
MAPT,DNAJC1,0.10379579
KMT2C,CHCHD3,0.10378802
RARS2,ZNF131,0.10378161
NTM,TRAF3,0.10374796
CHRM3,CFAP36,0.103738666
GRIK1,CYB5D2,0.10372452
NPAS3,THOC1,0.10371268
SH3GL2,C2CD5,0.10369041
NRXN1,C2CD5,0.1036731
COPA,TMEM164,0.10366848
RTN3,PID1,0.10366546
KIF1B,CAMTA1,0.10363559
CSMD1,CFAP36,0.103624366
NRXN3,STAT5B,0.103609644
FGF12,NIPSNAP2,0.1035983
PCNX2,MAPRE2,0.10358912
SAMD12,C2CD5,0.10357062
CACNA1C,CFAP36,0.1035378
NALF1,RNF13,0.10353613
SRGAP3,NIPSNAP2,0.10352859
CADM2,RMDN3,0.10351641
MYCBP2,SRBD1,0.10348788
GRM5,SRBD1,0.103485264
DLGAP1,SPAG16,0.10346973
COL4A5,ACER3,0.10343511
PIBF1,UBE3A,0.103417985
TMED3,APTX,0.103404485
LRP1B,H6PD,0.10339243
PTPRK,DDX10,0.103350155
DCLK1,CFAP36,0.10329986
TAFA2,GRK3,0.1032221
RYR2,MAPRE2,0.10321828
TNRC6B,NIPSNAP2,0.10319748
SUMF1,CSAD,0.103168726
FBXL17,KPNA1,0.10315174
PAK3,NIPSNAP2,0.1031396
LDLRAD4,SRBD1,0.10313509
ERC2,DDX10,0.10312354
ADCY9,FYCO1,0.10311415
RGS7,MAPRE2,0.10311213
SLC35F1,NIPSNAP2,0.103110015
OPCML,RO60,0.103100635
SNTG1,RO60,0.103069544
CFAP36,C3ORF70,0.10306325
TCTN3,SRBD1,0.103062026
FBXL17,ASXL2,0.103028394
DTNA,H6PD,0.10301701
PCM1,NIPSNAP2,0.10300497
SASH1,H6PD,0.1029791
AEBP2,LRRC28,0.10297307
SGMS1,SRBD1,0.10296973
GNPTG,IRAK4,0.102927275
WDPCP,RMDN3,0.10289323
NBDY,SRBD1,0.10289312
LMBRD1,DNAJC1,0.102888085
NTRK3,MROH1,0.10288689
FLRT2,MAPRE2,0.10288141
PPM1L,RMDN3,0.102864884
GABRG3,USP33,0.10281864
PKP4,CFAP36,0.10281721
AHI1,NIPSNAP2,0.1027926
UMAD1,SRBD1,0.1027911
ARHGAP32,C2CD5,0.102790006
MRTFB,SPAG16,0.10278242
WDR49,TRAF3,0.102779604
FOCAD,DNAJC1,0.10277777
SYN3,C2CD5,0.102775685
SPTBN1,MROH1,0.102767825
SLC48A1,TOMM70,0.10274166
CACNA2D3,C2CD5,0.10274136
ZNF100,SRBD1,0.102738895
MGAT4C,SPAG16,0.10270369
NRXN3,CFAP36,0.102703385
RYR3,CFAP36,0.10269547
TRIO,NIPSNAP2,0.10266378
DPP10,CFAP36,0.10265881
GPHN,DDX10,0.10264173
MAML2,H6PD,0.10262677
LDLRAD3,UBE3A,0.1026138
GAS7,SENP2,0.102597155
FRMPD4,TRAF3,0.10259568
NEO1,MICU3,0.10259562
FRMPD4,STAT5B,0.10256172
EXT1,ASXL2,0.102520615
MARK1,USP33,0.10248672
TRIM2,LUC7L,0.10247836
GPHN,RO60,0.10246349
TTC7B,LRRC28,0.10245887
NEDD4L,KPNA1,0.102450006
SLC35F3,DNAJC1,0.10244107
FAXDC2,MMAB,0.10243988
BRD7,TRIM16,0.102427185
FGF14,SRBD1,0.102401264
GPM6A,ATP13A3,0.10236455
MGAT5,ACER3,0.10236063
LARS1,SRBD1,0.10235586
DOCK9,ACER3,0.102333166
AGBL4,C2CD5,0.10228673
PPP3CA,DDX10,0.10228506
DSCAM,PID1,0.10226918
CRLF3,CFAP36,0.102251895
CNTN1,ZNF131,0.102239005
STXBP1,SPAG16,0.1022234
ATRX,SRBD1,0.102209955
OPCML,RNF13,0.10219917
NRXN1,RMDN3,0.10219431
FAM172A,DNAJC1,0.10218295
CACNG3,CHCHD3,0.102178104
GRM7,MAPRE2,0.10216355
TSC22D4,PAFAH1B2,0.102128215
GRIN2A,POM121C,0.10212376
CELF4,CAMTA1,0.10211695
ZMYND8,NIPSNAP2,0.102101885
AEBP2,ASXL2,0.10208294
SREK1,SRBD1,0.10207728
ADAMTSL1,CFAP36,0.10204709
SYT1,MAPRE2,0.10203315
NRXN3,RNF13,0.10202465
SLC24A4,RO60,0.10200578
RHBDL2,CPNE2,0.102002405
CAMK1D,C2CD5,0.10200121
MYO1D,RMND5A,0.101964585
CELF2,DDX10,0.10195013
SRSF11,CFAP36,0.101935826
LDLRAD4,RMDN3,0.10192909
CAP2,LRRC28,0.10192472
CAMKK1,MROH1,0.10186946
ATRNL1,MAPRE2,0.10186867
KHDRBS2,ZNF131,0.10185591
PDE4D,RMDN3,0.1018554
FOXO3,SPAG16,0.101851724
CAMK1D,AAK1,0.10183912
AKT3,LRRC28,0.10183791
MAN1A2,DNAJC1,0.101813056
DLGAP1,PPP2R2A,0.101786114
DCLK1,RNF13,0.10178411
DLG1,ASXL2,0.10171255
NLGN1,CSAD,0.10170442
